fecha,codigoSucursal,codigoProducto,monto,tipo
2026-01-06,SUC404,PROD404,3013.00,INVALIDO
2026-01-07,SUC001,PROD001,3014.00,INGRESO
2026-01-08,SUC002,PROD002,3015.00,EGRESO
2026-01-09,SUC003,PROD003,3016.00,INVALIDO
2026-01-10,SUC404,PROD404,3017.00,INGRESO
2026-01-11,SUC001,PROD001,3018.00,EGRESO
2026-01-12,SUC002,PROD002,3019.00,INVALIDO
2026-01-13,SUC003,PROD003,-10.00,INGRESO
2026-01-14,SUC404,PROD404,3021.00,EGRESO
2026-01-15,SUC001,PROD001,3022.00,INVALIDO
2026-01-16,SUC002,PROD002,3023.00,INGRESO
2026-01-17,SUC003,PROD003,3024.00,EGRESO
2026-01-18,SUC404,PROD404,3025.00,INVALIDO
2026-01-19,SUC001,PROD001,3026.00,INGRESO
2026-01-20,SUC002,PROD002,3027.00,EGRESO
2026-01-21,SUC003,PROD003,3028.00,INVALIDO
2026-01-22,SUC404,PROD404,3029.00,INGRESO
2026-01-23,SUC001,PROD001,3030.00,EGRESO
2026-01-24,SUC002,PROD002,3031.00,INVALIDO
2026-01-25,SUC003,PROD003,3032.00,INGRESO
2026-01-26,SUC404,PROD404,3033.00,EGRESO
2026-01-27,SUC001,PROD001,3034.00,INVALIDO
2026-01-28,SUC002,PROD002,-10.00,INGRESO
2026-01-29,SUC003,PROD003,3036.00,EGRESO
2026-01-30,SUC404,PROD404,3037.00,INVALIDO
2026-01-31,SUC001,PROD001,3038.00,INGRESO
2026-01-01,SUC002,PROD002,3039.00,EGRESO
2026-01-02,SUC003,PROD003,3040.00,INVALIDO
2026-01-03,SUC404,PROD404,3041.00,INGRESO
2026-01-04,SUC001,PROD001,3042.00,EGRESO
2026-01-05,SUC002,PROD002,3043.00,INVALIDO
2026-01-06,SUC003,PROD003,3044.00,INGRESO
2026-01-07,SUC404,PROD404,3045.00,EGRESO
2026-01-08,SUC001,PROD001,3046.00,INVALIDO
2026-01-09,SUC002,PROD002,3047.00,INGRESO
2026-01-10,SUC003,PROD003,3048.00,EGRESO
2026-01-11,SUC404,PROD404,3049.00,INVALIDO
2026-01-12,SUC001,PROD001,-10.00,INGRESO
2026-01-13,SUC002,PROD002,3051.00,EGRESO
2026-01-14,SUC003,PROD003,3052.00,INVALIDO
2026-01-15,SUC404,PROD404,3053.00,INGRESO
2026-01-16,SUC001,PROD001,3054.00,EGRESO
2026-01-17,SUC002,PROD002,3055.00,INVALIDO
2026-01-18,SUC003,PROD003,3056.00,INGRESO
2026-01-19,SUC404,PROD404,3057.00,EGRESO
2026-01-20,SUC001,PROD001,3058.00,INVALIDO
2026-01-21,SUC002,PROD002,3059.00,INGRESO
2026-01-22,SUC003,PROD003,3060.00,EGRESO
2026-01-23,SUC404,PROD404,3061.00,INVALIDO
2026-01-24,SUC001,PROD001,3062.00,INGRESO
2026-01-25,SUC002,PROD002,3063.00,EGRESO
2026-01-26,SUC003,PROD003,3064.00,INVALIDO
2026-01-27,SUC404,PROD404,-10.00,INGRESO
2026-01-28,SUC001,PROD001,3066.00,EGRESO
2026-01-29,SUC002,PROD002,3067.00,INVALIDO
2026-01-30,SUC003,PROD003,3068.00,INGRESO
2026-01-31,SUC404,PROD404,3069.00,EGRESO
2026-01-01,SUC001,PROD001,3070.00,INVALIDO
2026-01-02,SUC002,PROD002,3071.00,INGRESO
2026-01-03,SUC003,PROD003,3072.00,EGRESO
2026-01-04,SUC404,PROD404,3073.00,INVALIDO
2026-01-05,SUC001,PROD001,3074.00,INGRESO
2026-01-06,SUC002,PROD002,3075.00,EGRESO
2026-01-07,SUC003,PROD003,3076.00,INVALIDO
2026-01-08,SUC404,PROD404,3077.00,INGRESO
2026-01-09,SUC001,PROD001,3078.00,EGRESO
2026-01-10,SUC002,PROD002,3079.00,INVALIDO
2026-01-11,SUC003,PROD003,-10.00,INGRESO
2026-01-12,SUC404,PROD404,3081.00,EGRESO
2026-01-13,SUC001,PROD001,3082.00,INVALIDO
2026-01-14,SUC002,PROD002,3083.00,INGRESO
2026-01-15,SUC003,PROD003,3084.00,EGRESO
2026-01-16,SUC404,PROD404,3085.00,INVALIDO
2026-01-17,SUC001,PROD001,3086.00,INGRESO
2026-01-18,SUC002,PROD002,3087.00,EGRESO
2026-01-19,SUC003,PROD003,3088.00,INVALIDO
2026-01-20,SUC404,PROD404,3089.00,INGRESO
2026-01-21,SUC001,PROD001,3090.00,EGRESO
2026-01-22,SUC002,PROD002,3091.00,INVALIDO
2026-01-23,SUC003,PROD003,3092.00,INGRESO
2026-01-24,SUC404,PROD404,3093.00,EGRESO
2026-01-25,SUC001,PROD001,3094.00,INVALIDO
2026-01-26,SUC002,PROD002,-10.00,INGRESO
2026-01-27,SUC003,PROD003,3096.00,EGRESO
2026-01-28,SUC404,PROD404,3097.00,INVALIDO
2026-01-29,SUC001,PROD001,3098.00,INGRESO
2026-01-30,SUC002,PROD002,3099.00,EGRESO
2026-01-31,SUC003,PROD003,3100.00,INVALIDO
2026-01-01,SUC404,PROD404,3101.00,INGRESO
2026-01-02,SUC001,PROD001,3102.00,EGRESO
2026-01-03,SUC002,PROD002,3103.00,INVALIDO
2026-01-04,SUC003,PROD003,3104.00,INGRESO
2026-01-05,SUC404,PROD404,3105.00,EGRESO
2026-01-06,SUC001,PROD001,3106.00,INVALIDO
2026-01-07,SUC002,PROD002,3107.00,INGRESO
2026-01-08,SUC003,PROD003,3108.00,EGRESO
2026-01-09,SUC404,PROD404,3109.00,INVALIDO
2026-01-10,SUC001,PROD001,-10.00,INGRESO
2026-01-11,SUC002,PROD002,3111.00,EGRESO
2026-01-12,SUC003,PROD003,3112.00,INVALIDO
2026-01-13,SUC404,PROD404,3113.00,INGRESO
2026-01-14,SUC001,PROD001,3114.00,EGRESO
2026-01-15,SUC002,PROD002,3115.00,INVALIDO
2026-01-16,SUC003,PROD003,3116.00,INGRESO
2026-01-17,SUC404,PROD404,3117.00,EGRESO
2026-01-18,SUC001,PROD001,3118.00,INVALIDO
2026-01-19,SUC002,PROD002,3119.00,INGRESO
2026-01-20,SUC003,PROD003,3120.00,EGRESO
2026-01-21,SUC404,PROD404,3121.00,INVALIDO
2026-01-22,SUC001,PROD001,3122.00,INGRESO
2026-01-23,SUC002,PROD002,3123.00,EGRESO
2026-01-24,SUC003,PROD003,3124.00,INVALIDO
2026-01-25,SUC404,PROD404,-10.00,INGRESO
2026-01-26,SUC001,PROD001,3126.00,EGRESO
2026-01-27,SUC002,PROD002,3127.00,INVALIDO
2026-01-28,SUC003,PROD003,3128.00,INGRESO
2026-01-29,SUC404,PROD404,3129.00,EGRESO
2026-01-30,SUC001,PROD001,3130.00,INVALIDO
2026-01-31,SUC002,PROD002,3131.00,INGRESO
2026-01-01,SUC003,PROD003,3132.00,EGRESO
2026-01-02,SUC404,PROD404,3133.00,INVALIDO
2026-01-03,SUC001,PROD001,3134.00,INGRESO
2026-01-04,SUC002,PROD002,3135.00,EGRESO
2026-01-05,SUC003,PROD003,3136.00,INVALIDO
2026-01-06,SUC404,PROD404,3137.00,INGRESO
2026-01-07,SUC001,PROD001,3138.00,EGRESO
2026-01-08,SUC002,PROD002,3139.00,INVALIDO
2026-01-09,SUC003,PROD003,-10.00,INGRESO
2026-01-10,SUC404,PROD404,3141.00,EGRESO
2026-01-11,SUC001,PROD001,3142.00,INVALIDO
2026-01-12,SUC002,PROD002,3143.00,INGRESO
2026-01-13,SUC003,PROD003,3144.00,EGRESO
2026-01-14,SUC404,PROD404,3145.00,INVALIDO
2026-01-15,SUC001,PROD001,3146.00,INGRESO
2026-01-16,SUC002,PROD002,3147.00,EGRESO
2026-01-17,SUC003,PROD003,3148.00,INVALIDO
2026-01-18,SUC404,PROD404,3149.00,INGRESO
2026-01-19,SUC001,PROD001,3150.00,EGRESO
2026-01-20,SUC002,PROD002,3151.00,INVALIDO
2026-01-21,SUC003,PROD003,3152.00,INGRESO
2026-01-22,SUC404,PROD404,3153.00,EGRESO
2026-01-23,SUC001,PROD001,3154.00,INVALIDO
2026-01-24,SUC002,PROD002,-10.00,INGRESO
2026-01-25,SUC003,PROD003,3156.00,EGRESO
2026-01-26,SUC404,PROD404,3157.00,INVALIDO
2026-01-27,SUC001,PROD001,3158.00,INGRESO
2026-01-28,SUC002,PROD002,3159.00,EGRESO
2026-01-29,SUC003,PROD003,3160.00,INVALIDO
2026-01-30,SUC404,PROD404,3161.00,INGRESO
2026-01-31,SUC001,PROD001,3162.00,EGRESO
2026-01-01,SUC002,PROD002,3163.00,INVALIDO
2026-01-02,SUC003,PROD003,3164.00,INGRESO
2026-01-03,SUC404,PROD404,3165.00,EGRESO
2026-01-04,SUC001,PROD001,3166.00,INVALIDO
2026-01-05,SUC002,PROD002,3167.00,INGRESO
2026-01-06,SUC003,PROD003,3168.00,EGRESO
2026-01-07,SUC404,PROD404,3169.00,INVALIDO
2026-01-08,SUC001,PROD001,-10.00,INGRESO
2026-01-09,SUC002,PROD002,3171.00,EGRESO
2026-01-10,SUC003,PROD003,3172.00,INVALIDO
2026-01-11,SUC404,PROD404,3173.00,INGRESO
2026-01-12,SUC001,PROD001,3174.00,EGRESO
2026-01-13,SUC002,PROD002,3175.00,INVALIDO
2026-01-14,SUC003,PROD003,3176.00,INGRESO
2026-01-15,SUC404,PROD404,3177.00,EGRESO
2026-01-16,SUC001,PROD001,3178.00,INVALIDO
2026-01-17,SUC002,PROD002,3179.00,INGRESO
2026-01-18,SUC003,PROD003,3180.00,EGRESO
2026-01-19,SUC404,PROD404,3181.00,INVALIDO
2026-01-20,SUC001,PROD001,3182.00,INGRESO
2026-01-21,SUC002,PROD002,3183.00,EGRESO
2026-01-22,SUC003,PROD003,3184.00,INVALIDO
2026-01-23,SUC404,PROD404,-10.00,INGRESO
2026-01-24,SUC001,PROD001,3186.00,EGRESO
2026-01-25,SUC002,PROD002,3187.00,INVALIDO
2026-01-26,SUC003,PROD003,3188.00,INGRESO
2026-01-27,SUC404,PROD404,3189.00,EGRESO
2026-01-28,SUC001,PROD001,3190.00,INVALIDO
2026-01-29,SUC002,PROD002,3191.00,INGRESO
2026-01-30,SUC003,PROD003,3192.00,EGRESO
2026-01-31,SUC404,PROD404,3193.00,INVALIDO
2026-01-01,SUC001,PROD001,3194.00,INGRESO
2026-01-02,SUC002,PROD002,3195.00,EGRESO
2026-01-03,SUC003,PROD003,3196.00,INVALIDO
2026-01-04,SUC404,PROD404,3197.00,INGRESO
2026-01-05,SUC001,PROD001,3198.00,EGRESO
2026-01-06,SUC002,PROD002,3199.00,INVALIDO
2026-01-07,SUC003,PROD003,-10.00,INGRESO
2026-01-08,SUC404,PROD404,3201.00,EGRESO
2026-01-09,SUC001,PROD001,3202.00,INVALIDO
2026-01-10,SUC002,PROD002,3203.00,INGRESO
2026-01-11,SUC003,PROD003,3204.00,EGRESO
2026-01-12,SUC404,PROD404,3205.00,INVALIDO
2026-01-13,SUC001,PROD001,3206.00,INGRESO
2026-01-14,SUC002,PROD002,3207.00,EGRESO
2026-01-15,SUC003,PROD003,3208.00,INVALIDO
2026-01-16,SUC404,PROD404,3209.00,INGRESO
2026-01-17,SUC001,PROD001,3210.00,EGRESO
2026-01-18,SUC002,PROD002,3211.00,INVALIDO
2026-01-19,SUC003,PROD003,3212.00,INGRESO
2026-01-20,SUC404,PROD404,3213.00,EGRESO
2026-01-21,SUC001,PROD001,3214.00,INVALIDO
2026-01-22,SUC002,PROD002,-10.00,INGRESO
2026-01-23,SUC003,PROD003,3216.00,EGRESO
2026-01-24,SUC404,PROD404,3217.00,INVALIDO
2026-01-25,SUC001,PROD001,3218.00,INGRESO
2026-01-26,SUC002,PROD002,3219.00,EGRESO
2026-01-27,SUC003,PROD003,3220.00,INVALIDO
2026-01-28,SUC404,PROD404,3221.00,INGRESO
2026-01-29,SUC001,PROD001,3222.00,EGRESO
2026-01-30,SUC002,PROD002,3223.00,INVALIDO
2026-01-31,SUC003,PROD003,3224.00,INGRESO
2026-01-01,SUC404,PROD404,3225.00,EGRESO
2026-01-02,SUC001,PROD001,3226.00,INVALIDO
2026-01-03,SUC002,PROD002,3227.00,INGRESO
2026-01-04,SUC003,PROD003,3228.00,EGRESO
2026-01-05,SUC404,PROD404,3229.00,INVALIDO
2026-01-06,SUC001,PROD001,-10.00,INGRESO
2026-01-07,SUC002,PROD002,3231.00,EGRESO
2026-01-08,SUC003,PROD003,3232.00,INVALIDO
2026-01-09,SUC404,PROD404,3233.00,INGRESO
2026-01-10,SUC001,PROD001,3234.00,EGRESO
2026-01-11,SUC002,PROD002,3235.00,INVALIDO
2026-01-12,SUC003,PROD003,3236.00,INGRESO
2026-01-13,SUC404,PROD404,3237.00,EGRESO
2026-01-14,SUC001,PROD001,3238.00,INVALIDO
2026-01-15,SUC002,PROD002,3239.00,INGRESO
2026-01-16,SUC003,PROD003,3240.00,EGRESO
2026-01-17,SUC404,PROD404,3241.00,INVALIDO
2026-01-18,SUC001,PROD001,3242.00,INGRESO
2026-01-19,SUC002,PROD002,3243.00,EGRESO
2026-01-20,SUC003,PROD003,3244.00,INVALIDO
2026-01-21,SUC404,PROD404,-10.00,INGRESO
2026-01-22,SUC001,PROD001,3246.00,EGRESO
2026-01-23,SUC002,PROD002,3247.00,INVALIDO
2026-01-24,SUC003,PROD003,3248.00,INGRESO
2026-01-25,SUC404,PROD404,3249.00,EGRESO
2026-01-26,SUC001,PROD001,3250.00,INVALIDO
2026-01-27,SUC002,PROD002,3251.00,INGRESO
2026-01-28,SUC003,PROD003,3252.00,EGRESO
2026-01-29,SUC404,PROD404,3253.00,INVALIDO
2026-01-30,SUC001,PROD001,3254.00,INGRESO
2026-01-31,SUC002,PROD002,3255.00,EGRESO
2026-01-01,SUC003,PROD003,3256.00,INVALIDO
2026-01-02,SUC404,PROD404,3257.00,INGRESO
2026-01-03,SUC001,PROD001,3258.00,EGRESO
2026-01-04,SUC002,PROD002,3259.00,INVALIDO
2026-01-05,SUC003,PROD003,-10.00,INGRESO
2026-01-06,SUC404,PROD404,3261.00,EGRESO
2026-01-07,SUC001,PROD001,3262.00,INVALIDO
2026-01-08,SUC002,PROD002,3263.00,INGRESO
2026-01-09,SUC003,PROD003,3264.00,EGRESO
2026-01-10,SUC404,PROD404,3265.00,INVALIDO
2026-01-11,SUC001,PROD001,3266.00,INGRESO
2026-01-12,SUC002,PROD002,3267.00,EGRESO
2026-01-13,SUC003,PROD003,3268.00,INVALIDO
2026-01-14,SUC404,PROD404,3269.00,INGRESO
2026-01-15,SUC001,PROD001,3270.00,EGRESO
2026-01-16,SUC002,PROD002,3271.00,INVALIDO
2026-01-17,SUC003,PROD003,3272.00,INGRESO
2026-01-18,SUC404,PROD404,3273.00,EGRESO
2026-01-19,SUC001,PROD001,3274.00,INVALIDO
2026-01-20,SUC002,PROD002,-10.00,INGRESO
2026-01-21,SUC003,PROD003,3276.00,EGRESO
2026-01-22,SUC404,PROD404,3277.00,INVALIDO
2026-01-23,SUC001,PROD001,3278.00,INGRESO
2026-01-24,SUC002,PROD002,3279.00,EGRESO
2026-01-25,SUC003,PROD003,3280.00,INVALIDO
2026-01-26,SUC404,PROD404,3281.00,INGRESO
2026-01-27,SUC001,PROD001,3282.00,EGRESO
2026-01-28,SUC002,PROD002,3283.00,INVALIDO
2026-01-29,SUC003,PROD003,3284.00,INGRESO
2026-01-30,SUC404,PROD404,3285.00,EGRESO
2026-01-31,SUC001,PROD001,3286.00,INVALIDO
2026-01-01,SUC002,PROD002,3287.00,INGRESO
2026-01-02,SUC003,PROD003,3288.00,EGRESO
2026-01-03,SUC404,PROD404,3289.00,INVALIDO
2026-01-04,SUC001,PROD001,-10.00,INGRESO
2026-01-05,SUC002,PROD002,3291.00,EGRESO
2026-01-06,SUC003,PROD003,3292.00,INVALIDO
2026-01-07,SUC404,PROD404,3293.00,INGRESO
2026-01-08,SUC001,PROD001,3294.00,EGRESO
2026-01-09,SUC002,PROD002,3295.00,INVALIDO
2026-01-10,SUC003,PROD003,3296.00,INGRESO
2026-01-11,SUC404,PROD404,3297.00,EGRESO
2026-01-12,SUC001,PROD001,3298.00,INVALIDO
2026-01-13,SUC002,PROD002,3299.00,INGRESO
2026-01-14,SUC003,PROD003,3300.00,EGRESO
2026-01-15,SUC404,PROD404,3301.00,INVALIDO
2026-01-16,SUC001,PROD001,3302.00,INGRESO
2026-01-17,SUC002,PROD002,3303.00,EGRESO
2026-01-18,SUC003,PROD003,3304.00,INVALIDO
2026-01-19,SUC404,PROD404,-10.00,INGRESO
2026-01-20,SUC001,PROD001,3306.00,EGRESO
2026-01-21,SUC002,PROD002,3307.00,INVALIDO
2026-01-22,SUC003,PROD003,3308.00,INGRESO
2026-01-23,SUC404,PROD404,3309.00,EGRESO
2026-01-24,SUC001,PROD001,3310.00,INVALIDO
2026-01-25,SUC002,PROD002,3311.00,INGRESO
2026-01-26,SUC003,PROD003,3312.00,EGRESO
2026-01-27,SUC404,PROD404,3313.00,INVALIDO
2026-01-28,SUC001,PROD001,3314.00,INGRESO
2026-01-29,SUC002,PROD002,3315.00,EGRESO
2026-01-30,SUC003,PROD003,3316.00,INVALIDO
2026-01-31,SUC404,PROD404,3317.00,INGRESO
2026-01-01,SUC001,PROD001,3318.00,EGRESO
2026-01-02,SUC002,PROD002,3319.00,INVALIDO
2026-01-03,SUC003,PROD003,-10.00,INGRESO
2026-01-04,SUC404,PROD404,3321.00,EGRESO
2026-01-05,SUC001,PROD001,3322.00,INVALIDO
2026-01-06,SUC002,PROD002,3323.00,INGRESO
2026-01-07,SUC003,PROD003,3324.00,EGRESO
2026-01-08,SUC404,PROD404,3325.00,INVALIDO
2026-01-09,SUC001,PROD001,3326.00,INGRESO
2026-01-10,SUC002,PROD002,3327.00,EGRESO
2026-01-11,SUC003,PROD003,3328.00,INVALIDO
2026-01-12,SUC404,PROD404,3329.00,INGRESO
2026-01-13,SUC001,PROD001,3330.00,EGRESO
2026-01-14,SUC002,PROD002,3331.00,INVALIDO
2026-01-15,SUC003,PROD003,3332.00,INGRESO
2026-01-16,SUC404,PROD404,3333.00,EGRESO
2026-01-17,SUC001,PROD001,3334.00,INVALIDO
2026-01-18,SUC002,PROD002,-10.00,INGRESO
2026-01-19,SUC003,PROD003,3336.00,EGRESO
2026-01-20,SUC404,PROD404,3337.00,INVALIDO
2026-01-21,SUC001,PROD001,3338.00,INGRESO
2026-01-22,SUC002,PROD002,3339.00,EGRESO
2026-01-23,SUC003,PROD003,3340.00,INVALIDO
2026-01-24,SUC404,PROD404,3341.00,INGRESO
2026-01-25,SUC001,PROD001,3342.00,EGRESO
2026-01-26,SUC002,PROD002,3343.00,INVALIDO
2026-01-27,SUC003,PROD003,3344.00,INGRESO
2026-01-28,SUC404,PROD404,3345.00,EGRESO
2026-01-29,SUC001,PROD001,3346.00,INVALIDO
2026-01-30,SUC002,PROD002,3347.00,INGRESO
2026-01-31,SUC003,PROD003,3348.00,EGRESO
2026-01-01,SUC404,PROD404,3349.00,INVALIDO
2026-01-02,SUC001,PROD001,-10.00,INGRESO
2026-01-03,SUC002,PROD002,3351.00,EGRESO
2026-01-04,SUC003,PROD003,3352.00,INVALIDO
2026-01-05,SUC404,PROD404,3353.00,INGRESO
2026-01-06,SUC001,PROD001,3354.00,EGRESO
2026-01-07,SUC002,PROD002,3355.00,INVALIDO
2026-01-08,SUC003,PROD003,3356.00,INGRESO
2026-01-09,SUC404,PROD404,3357.00,EGRESO
2026-01-10,SUC001,PROD001,3358.00,INVALIDO
2026-01-11,SUC002,PROD002,3359.00,INGRESO
2026-01-12,SUC003,PROD003,3360.00,EGRESO
2026-01-13,SUC404,PROD404,3361.00,INVALIDO
2026-01-14,SUC001,PROD001,3362.00,INGRESO
2026-01-15,SUC002,PROD002,3363.00,EGRESO
2026-01-16,SUC003,PROD003,3364.00,INVALIDO
2026-01-17,SUC404,PROD404,-10.00,INGRESO
2026-01-18,SUC001,PROD001,3366.00,EGRESO
2026-01-19,SUC002,PROD002,3367.00,INVALIDO
2026-01-20,SUC003,PROD003,3368.00,INGRESO
2026-01-21,SUC404,PROD404,3369.00,EGRESO
2026-01-22,SUC001,PROD001,3370.00,INVALIDO
2026-01-23,SUC002,PROD002,3371.00,INGRESO
2026-01-24,SUC003,PROD003,3372.00,EGRESO
2026-01-25,SUC404,PROD404,3373.00,INVALIDO
2026-01-26,SUC001,PROD001,3374.00,INGRESO
2026-01-27,SUC002,PROD002,3375.00,EGRESO
2026-01-28,SUC003,PROD003,3376.00,INVALIDO
2026-01-29,SUC404,PROD404,3377.00,INGRESO
2026-01-30,SUC001,PROD001,3378.00,EGRESO
2026-01-31,SUC002,PROD002,3379.00,INVALIDO
2026-01-01,SUC003,PROD003,-10.00,INGRESO
2026-01-02,SUC404,PROD404,3381.00,EGRESO
2026-01-03,SUC001,PROD001,3382.00,INVALIDO
2026-01-04,SUC002,PROD002,3383.00,INGRESO
2026-01-05,SUC003,PROD003,3384.00,EGRESO
2026-01-06,SUC404,PROD404,3385.00,INVALIDO
2026-01-07,SUC001,PROD001,3386.00,INGRESO
2026-01-08,SUC002,PROD002,3387.00,EGRESO
2026-01-09,SUC003,PROD003,3388.00,INVALIDO
2026-01-10,SUC404,PROD404,3389.00,INGRESO
2026-01-11,SUC001,PROD001,3390.00,EGRESO
2026-01-12,SUC002,PROD002,3391.00,INVALIDO
2026-01-13,SUC003,PROD003,3392.00,INGRESO
2026-01-14,SUC404,PROD404,3393.00,EGRESO
2026-01-15,SUC001,PROD001,3394.00,INVALIDO
2026-01-16,SUC002,PROD002,-10.00,INGRESO
2026-01-17,SUC003,PROD003,3396.00,EGRESO
2026-01-18,SUC404,PROD404,3397.00,INVALIDO
2026-01-19,SUC001,PROD001,3398.00,INGRESO
2026-01-20,SUC002,PROD002,3399.00,EGRESO
2026-01-21,SUC003,PROD003,3400.00,INVALIDO
2026-01-22,SUC404,PROD404,3401.00,INGRESO
2026-01-23,SUC001,PROD001,3402.00,EGRESO
2026-01-24,SUC002,PROD002,3403.00,INVALIDO
2026-01-25,SUC003,PROD003,3404.00,INGRESO
2026-01-26,SUC404,PROD404,3405.00,EGRESO
2026-01-27,SUC001,PROD001,3406.00,INVALIDO
2026-01-28,SUC002,PROD002,3407.00,INGRESO
2026-01-29,SUC003,PROD003,3408.00,EGRESO
2026-01-30,SUC404,PROD404,3409.00,INVALIDO
2026-01-31,SUC001,PROD001,-10.00,INGRESO
2026-01-01,SUC002,PROD002,3411.00,EGRESO
2026-01-02,SUC003,PROD003,3412.00,INVALIDO
2026-01-03,SUC404,PROD404,3413.00,INGRESO
2026-01-04,SUC001,PROD001,3414.00,EGRESO
2026-01-05,SUC002,PROD002,3415.00,INVALIDO
2026-01-06,SUC003,PROD003,3416.00,INGRESO
2026-01-07,SUC404,PROD404,3417.00,EGRESO
2026-01-08,SUC001,PROD001,3418.00,INVALIDO
2026-01-09,SUC002,PROD002,3419.00,INGRESO
2026-01-10,SUC003,PROD003,3420.00,EGRESO
2026-01-11,SUC404,PROD404,3421.00,INVALIDO
2026-01-12,SUC001,PROD001,3422.00,INGRESO
2026-01-13,SUC002,PROD002,3423.00,EGRESO
2026-01-14,SUC003,PROD003,3424.00,INVALIDO
2026-01-15,SUC404,PROD404,-10.00,INGRESO
2026-01-16,SUC001,PROD001,3426.00,EGRESO
2026-01-17,SUC002,PROD002,3427.00,INVALIDO
2026-01-18,SUC003,PROD003,3428.00,INGRESO
2026-01-19,SUC404,PROD404,3429.00,EGRESO
2026-01-20,SUC001,PROD001,3430.00,INVALIDO
2026-01-21,SUC002,PROD002,3431.00,INGRESO
2026-01-22,SUC003,PROD003,3432.00,EGRESO
2026-01-23,SUC404,PROD404,3433.00,INVALIDO
2026-01-24,SUC001,PROD001,3434.00,INGRESO
2026-01-25,SUC002,PROD002,3435.00,EGRESO
2026-01-26,SUC003,PROD003,3436.00,INVALIDO
2026-01-27,SUC404,PROD404,3437.00,INGRESO
2026-01-28,SUC001,PROD001,3438.00,EGRESO
2026-01-29,SUC002,PROD002,3439.00,INVALIDO
2026-01-30,SUC003,PROD003,-10.00,INGRESO
2026-01-31,SUC404,PROD404,3441.00,EGRESO
2026-01-01,SUC001,PROD001,3442.00,INVALIDO
2026-01-02,SUC002,PROD002,3443.00,INGRESO
2026-01-03,SUC003,PROD003,3444.00,EGRESO
2026-01-04,SUC404,PROD404,3445.00,INVALIDO
2026-01-05,SUC001,PROD001,3446.00,INGRESO
2026-01-06,SUC002,PROD002,3447.00,EGRESO
2026-01-07,SUC003,PROD003,3448.00,INVALIDO
2026-01-08,SUC404,PROD404,3449.00,INGRESO
2026-01-09,SUC001,PROD001,3450.00,EGRESO
2026-01-10,SUC002,PROD002,3451.00,INVALIDO
2026-01-11,SUC003,PROD003,3452.00,INGRESO
2026-01-12,SUC404,PROD404,3453.00,EGRESO
2026-01-13,SUC001,PROD001,3454.00,INVALIDO
2026-01-14,SUC002,PROD002,-10.00,INGRESO
2026-01-15,SUC003,PROD003,3456.00,EGRESO
2026-01-16,SUC404,PROD404,3457.00,INVALIDO
2026-01-17,SUC001,PROD001,3458.00,INGRESO
2026-01-18,SUC002,PROD002,3459.00,EGRESO
2026-01-19,SUC003,PROD003,3460.00,INVALIDO
2026-01-20,SUC404,PROD404,3461.00,INGRESO
2026-01-21,SUC001,PROD001,3462.00,EGRESO
2026-01-22,SUC002,PROD002,3463.00,INVALIDO
2026-01-23,SUC003,PROD003,3464.00,INGRESO
2026-01-24,SUC404,PROD404,3465.00,EGRESO
2026-01-25,SUC001,PROD001,3466.00,INVALIDO
2026-01-26,SUC002,PROD002,3467.00,INGRESO
2026-01-27,SUC003,PROD003,3468.00,EGRESO
2026-01-28,SUC404,PROD404,3469.00,INVALIDO
2026-01-29,SUC001,PROD001,-10.00,INGRESO
2026-01-30,SUC002,PROD002,3471.00,EGRESO
2026-01-31,SUC003,PROD003,3472.00,INVALIDO
2026-01-01,SUC404,PROD404,3473.00,INGRESO
2026-01-02,SUC001,PROD001,3474.00,EGRESO
2026-01-03,SUC002,PROD002,3475.00,INVALIDO
2026-01-04,SUC003,PROD003,3476.00,INGRESO
2026-01-05,SUC404,PROD404,3477.00,EGRESO
2026-01-06,SUC001,PROD001,3478.00,INVALIDO
2026-01-07,SUC002,PROD002,3479.00,INGRESO
2026-01-08,SUC003,PROD003,3480.00,EGRESO
2026-01-09,SUC404,PROD404,3481.00,INVALIDO
2026-01-10,SUC001,PROD001,3482.00,INGRESO
2026-01-11,SUC002,PROD002,3483.00,EGRESO
2026-01-12,SUC003,PROD003,3484.00,INVALIDO
2026-01-13,SUC404,PROD404,-10.00,INGRESO
2026-01-14,SUC001,PROD001,3486.00,EGRESO
2026-01-15,SUC002,PROD002,3487.00,INVALIDO
2026-01-16,SUC003,PROD003,3488.00,INGRESO
2026-01-17,SUC404,PROD404,3489.00,EGRESO
2026-01-18,SUC001,PROD001,3490.00,INVALIDO
2026-01-19,SUC002,PROD002,3491.00,INGRESO
2026-01-20,SUC003,PROD003,3492.00,EGRESO
2026-01-21,SUC404,PROD404,3493.00,INVALIDO
2026-01-22,SUC001,PROD001,3494.00,INGRESO
2026-01-23,SUC002,PROD002,3495.00,EGRESO
2026-01-24,SUC003,PROD003,3496.00,INVALIDO
2026-01-25,SUC404,PROD404,3497.00,INGRESO
2026-01-26,SUC001,PROD001,3498.00,EGRESO
2026-01-27,SUC002,PROD002,3499.00,INVALIDO
2026-01-28,SUC003,PROD003,-10.00,INGRESO
2026-01-29,SUC404,PROD404,3501.00,EGRESO
2026-01-30,SUC001,PROD001,3502.00,INVALIDO
2026-01-31,SUC002,PROD002,3503.00,INGRESO
2026-01-01,SUC003,PROD003,3504.00,EGRESO
2026-01-02,SUC404,PROD404,3505.00,INVALIDO
